"Designator","Val","Package","Mid X","Mid Y","Rotation","Layer"
"R840","37.4k","R_0603_1608Metric","189.200000","-155.200000","0.000000","bottom"
"R841","75k","R_0603_1608Metric","192.500000","-156.900000","0.000000","bottom"
"R842","75k","R_0603_1608Metric","192.500000","-158.600000","0.000000","bottom"
"R843","37.4k","R_0603_1608Metric","189.200000","-158.600000","0.000000","bottom"
"R844","37.4k","R_0603_1608Metric","192.500000","-160.300000","0.000000","bottom"
"C101","1n","C_0603_1608Metric","106.500000","-116.900000","180.000000","top"
"C102","1n","C_0603_1608Metric","106.500000","-111.800000","180.000000","top"
"C103","1n","C_0603_1608Metric","117.500000","-115.200000","0.000000","top"
"C104","1n","C_0603_1608Metric","117.500000","-120.300000","0.000000","top"
"C201","1n","C_0603_1608Metric","106.500000","-167.500000","180.000000","top"
"C202","1n","C_0603_1608Metric","106.500000","-162.400000","180.000000","top"
"C203","1n","C_0603_1608Metric","117.500000","-165.800000","0.000000","top"
"C204","1n","C_0603_1608Metric","117.500000","-170.900000","0.000000","top"
"C301","1n","C_0603_1608Metric","129.500000","-116.900000","180.000000","top"
"C302","1n","C_0603_1608Metric","129.500000","-111.800000","180.000000","top"
"C303","1n","C_0603_1608Metric","140.500000","-115.200000","0.000000","top"
"C304","1n","C_0603_1608Metric","140.500000","-120.300000","0.000000","top"
"C401","1n","C_0603_1608Metric","129.500000","-167.500000","180.000000","top"
"C402","1n","C_0603_1608Metric","129.500000","-162.400000","180.000000","top"
"C403","1n","C_0603_1608Metric","140.500000","-165.800000","0.000000","top"
"C404","1n","C_0603_1608Metric","140.500000","-170.900000","0.000000","top"
"C501","1n","C_0603_1608Metric","169.500000","-116.900000","180.000000","top"
"C502","1n","C_0603_1608Metric","169.500000","-111.800000","180.000000","top"
"C503","1n","C_0603_1608Metric","180.500000","-115.200000","0.000000","top"
"C504","1n","C_0603_1608Metric","180.500000","-120.300000","0.000000","top"
"C601","1n","C_0603_1608Metric","169.500000","-167.500000","180.000000","top"
"C602","1n","C_0603_1608Metric","169.500000","-162.400000","180.000000","top"
"C603","1n","C_0603_1608Metric","180.500000","-165.800000","0.000000","top"
"C604","1n","C_0603_1608Metric","180.500000","-170.900000","0.000000","top"
"C701","1n","C_0603_1608Metric","192.500000","-116.900000","180.000000","top"
"C702","1n","C_0603_1608Metric","192.500000","-111.800000","180.000000","top"
"C703","1n","C_0603_1608Metric","203.500000","-115.200000","0.000000","top"
"C704","1n","C_0603_1608Metric","203.500000","-120.300000","0.000000","top"
"C801","1n","C_0603_1608Metric","192.500000","-167.500000","180.000000","top"
"C802","1n","C_0603_1608Metric","192.500000","-162.400000","180.000000","top"
"C803","1n","C_0603_1608Metric","203.500000","-165.800000","0.000000","top"
"C804","1n","C_0603_1608Metric","203.500000","-170.900000","0.000000","top"
"C911","10u","CP_Elec_4x5.3","106.000000","-180.000000","0.000000","top"
"C912","10u","CP_Elec_4x5.3","114.000000","-180.000000","0.000000","top"
"C913","10u","CP_Elec_4x5.3","196.000000","-180.000000","0.000000","top"
"C914","10u","CP_Elec_4x5.3","204.000000","-180.000000","0.000000","top"
"C915","10n","C_0603_1608Metric","153.700000","-143.000000","0.000000","top"
"J1","KERNSLOT","PinHeader_2x12_P2.54mm_Horizontal","168.970000","-185.420000","-90.000000","top"
"J2","AUDIO IN","PinHeader_1x10_P2.54mm_Vertical","116.570000","-102.000000","90.000000","top"
"J3","AUDIO UIT","PinHeader_1x10_P2.54mm_Vertical","170.570000","-102.000000","90.000000","top"
